transaction_id,model_best_action,true_best_action,match,gap
TXN003289,escalate_to_human,escalate_to_human,True,0.0
TXN001715,discount_offer,discount_offer,True,0.0
TXN002291,escalate_to_human,retry_link,False,0.07350000000000001
TXN003278,escalate_to_human,escalate_to_human,True,0.0
TXN000445,escalate_to_human,retry_link,False,0.032999999999999974
TXN002566,escalate_to_human,retry_link,False,0.04780000000000001
TXN002357,escalate_to_human,reminder,False,0.19670000000000004
TXN001546,escalate_to_human,discount_offer,False,0.2395
TXN001500,retry_link,discount_offer,False,0.09629999999999994
TXN003070,retry_link,escalate_to_human,False,0.11759999999999998
TXN001480,escalate_to_human,escalate_to_human,True,0.0
TXN001071,escalate_to_human,escalate_to_human,True,0.0
TXN003917,escalate_to_human,retry_link,False,0.1038
TXN003911,escalate_to_human,retry_link,False,0.01849999999999996
TXN000988,discount_offer,discount_offer,True,0.0
TXN002234,escalate_to_human,reminder,False,0.09939999999999993
TXN000901,escalate_to_human,escalate_to_human,True,0.0
TXN003323,escalate_to_human,retry_link,False,0.0025000000000000022
TXN001001,retry_link,retry_link,True,0.0
TXN001894,retry_link,retry_link,True,0.0
TXN001187,escalate_to_human,discount_offer,False,0.024200000000000006
TXN000940,discount_offer,discount_offer,True,0.0
TXN000043,escalate_to_human,retry_link,False,0.07599999999999996
TXN002181,discount_offer,discount_offer,True,0.0
TXN003713,retry_link,retry_link,True,0.0
TXN000807,retry_link,retry_link,True,0.0
TXN001928,discount_offer,discount_offer,True,0.0
TXN003110,discount_offer,escalate_to_human,False,0.14780000000000004
TXN003870,escalate_to_human,escalate_to_human,True,0.0
TXN002064,escalate_to_human,escalate_to_human,True,0.0
TXN001847,discount_offer,discount_offer,True,0.0
TXN002199,retry_link,discount_offer,False,0.14600000000000002
TXN002926,escalate_to_human,escalate_to_human,True,0.0
TXN000943,retry_link,retry_link,True,0.0
TXN002552,retry_link,escalate_to_human,False,0.036700000000000066
TXN002910,escalate_to_human,retry_link,False,0.041100000000000025
TXN001074,escalate_to_human,escalate_to_human,True,0.0
TXN000805,escalate_to_human,escalate_to_human,True,0.0
TXN001869,retry_link,escalate_to_human,False,0.03689999999999993
TXN001461,escalate_to_human,reminder,False,0.015400000000000025
TXN002882,escalate_to_human,discount_offer,False,0.18149999999999997
TXN000885,escalate_to_human,escalate_to_human,True,0.0
TXN001704,escalate_to_human,discount_offer,False,0.09639999999999999
TXN000338,escalate_to_human,escalate_to_human,True,0.0
TXN001300,retry_link,retry_link,True,0.0
TXN003048,retry_link,discount_offer,False,0.05059999999999998
TXN001271,escalate_to_human,discount_offer,False,0.10749999999999993
TXN000764,escalate_to_human,discount_offer,False,0.04399999999999993
TXN001318,escalate_to_human,escalate_to_human,True,0.0
TXN001159,escalate_to_human,escalate_to_human,True,0.0
TXN003103,escalate_to_human,discount_offer,False,0.018000000000000016
TXN002496,escalate_to_human,retry_link,False,0.013800000000000034
TXN002888,escalate_to_human,escalate_to_human,True,0.0
TXN002921,escalate_to_human,escalate_to_human,True,0.0
TXN002492,escalate_to_human,escalate_to_human,True,0.0
TXN002345,discount_offer,discount_offer,True,0.0
TXN000612,retry_link,retry_link,True,0.0
TXN000894,escalate_to_human,retry_link,False,0.08779999999999999
TXN000280,escalate_to_human,escalate_to_human,True,0.0
TXN002255,retry_link,escalate_to_human,False,0.011500000000000066
TXN001875,retry_link,escalate_to_human,False,0.010000000000000009
TXN000837,escalate_to_human,discount_offer,False,0.031399999999999983
TXN000959,escalate_to_human,discount_offer,False,0.1553
TXN001639,escalate_to_human,retry_link,False,0.1089
TXN002350,discount_offer,discount_offer,True,0.0
TXN000847,escalate_to_human,retry_link,False,0.13189999999999996
TXN000028,escalate_to_human,escalate_to_human,True,0.0
TXN002051,escalate_to_human,escalate_to_human,True,0.0
TXN003409,escalate_to_human,retry_link,False,0.1698
TXN001966,escalate_to_human,retry_link,False,0.04399999999999993
TXN002100,escalate_to_human,discount_offer,False,0.05789999999999995
TXN000224,escalate_to_human,discount_offer,False,0.27249999999999996
TXN003370,escalate_to_human,retry_link,False,0.018900000000000028
TXN001990,discount_offer,retry_link,False,0.11760000000000001
TXN003080,escalate_to_human,discount_offer,False,0.0005999999999999894
TXN001117,escalate_to_human,escalate_to_human,True,0.0
TXN003802,retry_link,discount_offer,False,0.0049000000000000155
TXN002124,escalate_to_human,escalate_to_human,True,0.0
TXN003227,escalate_to_human,retry_link,False,0.02079999999999993
TXN003858,retry_link,escalate_to_human,False,0.016199999999999992
TXN001404,escalate_to_human,discount_offer,False,0.056599999999999984
TXN003822,escalate_to_human,retry_link,False,0.10370000000000001
TXN003839,escalate_to_human,escalate_to_human,True,0.0
TXN000617,escalate_to_human,escalate_to_human,True,0.0
TXN003694,escalate_to_human,discount_offer,False,0.0571
TXN002724,escalate_to_human,retry_link,False,0.06580000000000008
TXN002369,escalate_to_human,discount_offer,False,0.06890000000000002
TXN003812,retry_link,retry_link,True,0.0
TXN002025,escalate_to_human,retry_link,False,0.264
TXN000867,discount_offer,escalate_to_human,False,0.05109999999999998
TXN001237,escalate_to_human,escalate_to_human,True,0.0
TXN003201,escalate_to_human,discount_offer,False,0.1604
TXN000346,escalate_to_human,escalate_to_human,True,0.0
TXN003285,escalate_to_human,retry_link,False,0.10439999999999994
TXN003038,escalate_to_human,retry_link,False,0.11580000000000001
TXN003994,escalate_to_human,discount_offer,False,0.186
TXN003904,escalate_to_human,escalate_to_human,True,0.0
TXN000660,discount_offer,discount_offer,True,0.0
TXN000896,retry_link,retry_link,True,0.0
TXN003069,escalate_to_human,retry_link,False,0.19110000000000005
TXN001653,escalate_to_human,discount_offer,False,0.040099999999999913
TXN003118,retry_link,retry_link,True,0.0
TXN003850,escalate_to_human,retry_link,False,0.044499999999999984
TXN002455,retry_link,retry_link,True,0.0
TXN000523,escalate_to_human,discount_offer,False,0.009299999999999975
TXN003925,escalate_to_human,discount_offer,False,0.3023
TXN000266,escalate_to_human,escalate_to_human,True,0.0
TXN003356,escalate_to_human,escalate_to_human,True,0.0
TXN003892,escalate_to_human,escalate_to_human,True,0.0
TXN002935,escalate_to_human,discount_offer,False,0.15090000000000003
TXN003544,escalate_to_human,discount_offer,False,0.058499999999999996
TXN002603,escalate_to_human,escalate_to_human,True,0.0
TXN001959,escalate_to_human,retry_link,False,0.24560000000000004
TXN002056,escalate_to_human,retry_link,False,0.046699999999999964
TXN001856,retry_link,retry_link,True,0.0
TXN000198,escalate_to_human,escalate_to_human,True,0.0
TXN000651,escalate_to_human,retry_link,False,0.14370000000000005
TXN001782,retry_link,discount_offer,False,0.05930000000000002
TXN001287,discount_offer,discount_offer,True,0.0
TXN001675,escalate_to_human,escalate_to_human,True,0.0
TXN002954,retry_link,reminder,False,0.010099999999999998
TXN002202,escalate_to_human,escalate_to_human,True,0.0
TXN003937,escalate_to_human,discount_offer,False,0.15589999999999998
TXN002703,escalate_to_human,retry_link,False,0.027000000000000024
TXN003508,escalate_to_human,reminder,False,0.05630000000000002
TXN003971,discount_offer,escalate_to_human,False,0.07889999999999997
TXN002226,escalate_to_human,retry_link,False,0.12119999999999997
TXN000735,escalate_to_human,escalate_to_human,True,0.0
TXN002292,discount_offer,discount_offer,True,0.0
TXN001605,escalate_to_human,retry_link,False,0.21330000000000005
TXN001846,discount_offer,discount_offer,True,0.0
TXN002857,escalate_to_human,escalate_to_human,True,0.0
TXN001528,escalate_to_human,escalate_to_human,True,0.0
TXN000305,escalate_to_human,retry_link,False,0.011399999999999966
TXN003561,discount_offer,escalate_to_human,False,0.2883
TXN002934,escalate_to_human,retry_link,False,0.11379999999999996
TXN003677,escalate_to_human,retry_link,False,0.10899999999999999
TXN003782,escalate_to_human,reminder,False,0.08349999999999991
TXN000798,retry_link,retry_link,True,0.0
TXN000206,escalate_to_human,escalate_to_human,True,0.0
TXN000052,escalate_to_human,retry_link,False,0.06009999999999999
TXN003529,escalate_to_human,escalate_to_human,True,0.0
TXN000650,escalate_to_human,retry_link,False,0.145
TXN001858,escalate_to_human,retry_link,False,0.3123999999999999
TXN001189,escalate_to_human,escalate_to_human,True,0.0
TXN000977,escalate_to_human,discount_offer,False,0.1487
TXN001725,escalate_to_human,escalate_to_human,True,0.0
TXN001635,escalate_to_human,escalate_to_human,True,0.0
TXN000787,escalate_to_human,escalate_to_human,True,0.0
TXN003562,escalate_to_human,retry_link,False,0.10980000000000001
TXN001334,escalate_to_human,discount_offer,False,0.1043
TXN001112,escalate_to_human,retry_link,False,0.17140000000000002
TXN002892,escalate_to_human,retry_link,False,0.17510000000000003
TXN000451,escalate_to_human,retry_link,False,0.2466
TXN001749,escalate_to_human,escalate_to_human,True,0.0
TXN003369,retry_link,escalate_to_human,False,0.10719999999999996
TXN002556,escalate_to_human,escalate_to_human,True,0.0
TXN002812,escalate_to_human,escalate_to_human,True,0.0
TXN002192,escalate_to_human,retry_link,False,0.14739999999999998
TXN001564,retry_link,retry_link,True,0.0
TXN000315,escalate_to_human,escalate_to_human,True,0.0
TXN000835,escalate_to_human,escalate_to_human,True,0.0
TXN000205,discount_offer,discount_offer,True,0.0
TXN003789,escalate_to_human,discount_offer,False,0.086
TXN000997,discount_offer,escalate_to_human,False,0.0928
TXN000064,retry_link,retry_link,True,0.0
TXN002648,retry_link,retry_link,True,0.0
TXN003983,escalate_to_human,escalate_to_human,True,0.0
TXN003624,escalate_to_human,discount_offer,False,0.09160000000000001
TXN003763,discount_offer,discount_offer,True,0.0
TXN003099,retry_link,escalate_to_human,False,0.0695
TXN001487,escalate_to_human,retry_link,False,0.1594
TXN002467,escalate_to_human,escalate_to_human,True,0.0
TXN000996,escalate_to_human,escalate_to_human,True,0.0
TXN001201,escalate_to_human,escalate_to_human,True,0.0
TXN000282,retry_link,discount_offer,False,0.23219999999999996
TXN000465,escalate_to_human,retry_link,False,0.030000000000000027
TXN002730,escalate_to_human,discount_offer,False,0.25370000000000004
TXN003449,escalate_to_human,discount_offer,False,0.059100000000000014
TXN000425,escalate_to_human,escalate_to_human,True,0.0
TXN000332,escalate_to_human,retry_link,False,0.12570000000000003
TXN003881,retry_link,retry_link,True,0.0
TXN001170,escalate_to_human,discount_offer,False,0.1528
TXN002107,escalate_to_human,retry_link,False,0.29500000000000004
TXN003674,retry_link,retry_link,True,0.0
TXN001585,escalate_to_human,escalate_to_human,True,0.0
TXN000192,escalate_to_human,discount_offer,False,0.009199999999999986
TXN001885,discount_offer,discount_offer,True,0.0
TXN002104,escalate_to_human,escalate_to_human,True,0.0
TXN000903,retry_link,retry_link,True,0.0
TXN001421,discount_offer,discount_offer,True,0.0
TXN002137,escalate_to_human,discount_offer,False,0.14590000000000003
TXN001878,retry_link,retry_link,True,0.0
TXN001125,escalate_to_human,escalate_to_human,True,0.0
TXN000962,escalate_to_human,discount_offer,False,0.2107
TXN000049,retry_link,retry_link,True,0.0
TXN001377,retry_link,escalate_to_human,False,0.014000000000000012
TXN002770,retry_link,discount_offer,False,0.001100000000000101
TXN003902,escalate_to_human,retry_link,False,0.1590999999999999
TXN000336,retry_link,retry_link,True,0.0
TXN002336,retry_link,discount_offer,False,0.18520000000000003
TXN003611,escalate_to_human,escalate_to_human,True,0.0
TXN001039,discount_offer,reminder,False,0.021600000000000064
TXN002955,retry_link,retry_link,True,0.0
TXN000310,retry_link,retry_link,True,0.0
TXN001202,retry_link,retry_link,True,0.0
TXN003519,escalate_to_human,escalate_to_human,True,0.0
TXN001582,escalate_to_human,retry_link,False,0.15639999999999998
TXN000448,escalate_to_human,escalate_to_human,True,0.0
TXN003107,escalate_to_human,discount_offer,False,0.13050000000000006
TXN003601,retry_link,escalate_to_human,False,0.014900000000000024
TXN003000,retry_link,retry_link,True,0.0
TXN003487,escalate_to_human,escalate_to_human,True,0.0
TXN003680,escalate_to_human,escalate_to_human,True,0.0
TXN003119,retry_link,escalate_to_human,False,0.1028
TXN001958,discount_offer,discount_offer,True,0.0
TXN001017,escalate_to_human,reminder,False,0.08960000000000001
TXN002133,escalate_to_human,retry_link,False,0.11029999999999995
TXN003776,retry_link,retry_link,True,0.0
TXN003604,escalate_to_human,discount_offer,False,0.006299999999999972
TXN001010,escalate_to_human,discount_offer,False,0.06340000000000001
TXN001975,escalate_to_human,escalate_to_human,True,0.0
TXN000862,escalate_to_human,retry_link,False,0.2663
TXN002950,escalate_to_human,reminder,False,0.1291
TXN003946,escalate_to_human,escalate_to_human,True,0.0
TXN003848,discount_offer,reminder,False,0.12589999999999998
TXN002337,escalate_to_human,discount_offer,False,0.20930000000000004
TXN000722,escalate_to_human,retry_link,False,0.0040000000000000036
TXN003250,retry_link,escalate_to_human,False,0.20350000000000001
TXN003032,retry_link,retry_link,True,0.0
TXN002567,escalate_to_human,discount_offer,False,0.20329999999999998
TXN002237,retry_link,retry_link,True,0.0
TXN002257,retry_link,reminder,False,0.007800000000000029
TXN001755,escalate_to_human,escalate_to_human,True,0.0
TXN003811,escalate_to_human,escalate_to_human,True,0.0
TXN000411,escalate_to_human,retry_link,False,0.14429999999999998
TXN001420,escalate_to_human,escalate_to_human,True,0.0
TXN000415,discount_offer,discount_offer,True,0.0
TXN002858,escalate_to_human,retry_link,False,0.04269999999999996
TXN001368,escalate_to_human,escalate_to_human,True,0.0
TXN001291,escalate_to_human,retry_link,False,0.033299999999999996
TXN002981,escalate_to_human,discount_offer,False,0.018600000000000005
TXN000861,escalate_to_human,discount_offer,False,0.11109999999999998
TXN001817,escalate_to_human,escalate_to_human,True,0.0
TXN003747,retry_link,discount_offer,False,0.07550000000000001
TXN002032,escalate_to_human,escalate_to_human,True,0.0
TXN002142,retry_link,escalate_to_human,False,0.19200000000000006
TXN001042,escalate_to_human,escalate_to_human,True,0.0
TXN001082,escalate_to_human,escalate_to_human,True,0.0
TXN000538,escalate_to_human,discount_offer,False,0.18209999999999998
TXN002961,escalate_to_human,escalate_to_human,True,0.0
TXN003333,retry_link,discount_offer,False,0.05799999999999994
TXN002488,escalate_to_human,escalate_to_human,True,0.0
TXN001983,retry_link,escalate_to_human,False,0.12220000000000003
TXN000339,discount_offer,discount_offer,True,0.0
TXN003755,escalate_to_human,discount_offer,False,0.31899999999999995
TXN003629,escalate_to_human,discount_offer,False,0.050600000000000006
TXN001059,retry_link,retry_link,True,0.0
TXN000002,escalate_to_human,reminder,False,0.02059999999999995
TXN003635,escalate_to_human,escalate_to_human,True,0.0
TXN003673,escalate_to_human,reminder,False,0.10709999999999997
TXN001575,escalate_to_human,retry_link,False,0.2926
TXN002456,retry_link,retry_link,True,0.0
TXN000913,escalate_to_human,retry_link,False,0.09410000000000007
TXN001213,escalate_to_human,retry_link,False,0.2207
TXN000223,escalate_to_human,escalate_to_human,True,0.0
TXN003679,escalate_to_human,escalate_to_human,True,0.0
TXN001173,escalate_to_human,escalate_to_human,True,0.0
TXN003865,escalate_to_human,retry_link,False,0.04239999999999999
TXN003977,escalate_to_human,escalate_to_human,True,0.0
TXN002423,escalate_to_human,discount_offer,False,0.07479999999999999
TXN000640,escalate_to_human,reminder,False,0.04060000000000008
TXN003847,escalate_to_human,discount_offer,False,0.011700000000000044
TXN003918,discount_offer,discount_offer,True,0.0
TXN000006,escalate_to_human,escalate_to_human,True,0.0
TXN001918,escalate_to_human,escalate_to_human,True,0.0
TXN003574,retry_link,escalate_to_human,False,0.15710000000000002
TXN001080,escalate_to_human,discount_offer,False,0.196
TXN000191,retry_link,retry_link,True,0.0
TXN002803,escalate_to_human,retry_link,False,0.1049
TXN003185,escalate_to_human,discount_offer,False,0.008900000000000019
TXN003603,escalate_to_human,discount_offer,False,0.11169999999999991
TXN000788,escalate_to_human,retry_link,False,0.06840000000000002
TXN001971,escalate_to_human,retry_link,False,0.07989999999999997
TXN001276,escalate_to_human,discount_offer,False,0.23250000000000004
TXN000594,discount_offer,discount_offer,True,0.0
TXN003565,escalate_to_human,retry_link,False,0.06229999999999991
TXN000642,escalate_to_human,retry_link,False,0.09190000000000004
TXN000692,retry_link,retry_link,True,0.0
TXN000472,discount_offer,discount_offer,True,0.0
TXN003117,escalate_to_human,discount_offer,False,0.0010999999999999899
TXN000740,escalate_to_human,escalate_to_human,True,0.0
TXN002789,escalate_to_human,retry_link,False,0.10120000000000001
TXN003106,retry_link,retry_link,True,0.0
TXN001803,escalate_to_human,discount_offer,False,0.19099999999999995
TXN001784,escalate_to_human,retry_link,False,0.06910000000000005
TXN001705,escalate_to_human,escalate_to_human,True,0.0
TXN000188,escalate_to_human,escalate_to_human,True,0.0
TXN000212,escalate_to_human,escalate_to_human,True,0.0
TXN001314,escalate_to_human,retry_link,False,0.0040000000000000036
TXN003302,escalate_to_human,escalate_to_human,True,0.0
TXN003740,escalate_to_human,reminder,False,0.007700000000000012
TXN000697,escalate_to_human,escalate_to_human,True,0.0
TXN001028,discount_offer,discount_offer,True,0.0
TXN003878,retry_link,reminder,False,0.20820000000000005
TXN001934,escalate_to_human,escalate_to_human,True,0.0
TXN002951,escalate_to_human,reminder,False,0.14339999999999997
TXN002945,escalate_to_human,escalate_to_human,True,0.0
TXN002521,retry_link,escalate_to_human,False,0.1028
TXN000625,retry_link,retry_link,True,0.0
TXN000302,escalate_to_human,discount_offer,False,0.005599999999999994
TXN000368,escalate_to_human,escalate_to_human,True,0.0
TXN001250,escalate_to_human,reminder,False,0.22319999999999998
TXN003975,escalate_to_human,escalate_to_human,True,0.0
TXN002554,discount_offer,discount_offer,True,0.0
TXN002622,discount_offer,reminder,False,0.027500000000000024
TXN002932,escalate_to_human,retry_link,False,0.17279999999999995
TXN001357,escalate_to_human,discount_offer,False,0.014800000000000035
TXN001642,escalate_to_human,retry_link,False,0.14360000000000006
TXN000487,escalate_to_human,reminder,False,0.1351
TXN002863,escalate_to_human,escalate_to_human,True,0.0
TXN002806,escalate_to_human,discount_offer,False,0.229
TXN002213,retry_link,retry_link,True,0.0
TXN003860,retry_link,retry_link,True,0.0
TXN001375,escalate_to_human,discount_offer,False,0.026000000000000023
TXN000254,discount_offer,discount_offer,True,0.0
TXN000839,escalate_to_human,retry_link,False,0.09830000000000001
TXN000979,retry_link,retry_link,True,0.0
TXN002479,escalate_to_human,escalate_to_human,True,0.0
TXN000562,retry_link,discount_offer,False,0.07879999999999998
TXN002229,escalate_to_human,reminder,False,0.05209999999999998
TXN002971,retry_link,retry_link,True,0.0
TXN001385,retry_link,escalate_to_human,False,0.032399999999999984
TXN003877,escalate_to_human,discount_offer,False,0.10779999999999999
TXN001778,escalate_to_human,retry_link,False,0.10770000000000002
TXN001163,retry_link,retry_link,True,0.0
TXN002982,escalate_to_human,reminder,False,0.037099999999999966
TXN003741,escalate_to_human,discount_offer,False,0.17169999999999996
TXN002331,escalate_to_human,discount_offer,False,0.3241
TXN002569,escalate_to_human,escalate_to_human,True,0.0
TXN001118,escalate_to_human,escalate_to_human,True,0.0
TXN003809,escalate_to_human,retry_link,False,0.019000000000000017
TXN000213,discount_offer,reminder,False,0.19110000000000005
TXN000853,escalate_to_human,escalate_to_human,True,0.0
TXN003581,escalate_to_human,discount_offer,False,0.1532
TXN000880,escalate_to_human,retry_link,False,0.021399999999999975
TXN000824,escalate_to_human,discount_offer,False,0.1803
TXN003829,retry_link,retry_link,True,0.0
TXN000701,escalate_to_human,reminder,False,0.2061
TXN001331,escalate_to_human,retry_link,False,0.166
TXN000065,retry_link,retry_link,True,0.0
TXN000838,escalate_to_human,escalate_to_human,True,0.0
TXN001857,retry_link,reminder,False,0.05680000000000007
TXN001953,escalate_to_human,discount_offer,False,0.1264
TXN002949,escalate_to_human,discount_offer,False,0.015600000000000003
TXN003334,discount_offer,discount_offer,True,0.0
TXN002758,escalate_to_human,escalate_to_human,True,0.0
TXN003701,retry_link,discount_offer,False,0.006400000000000072
TXN003736,discount_offer,escalate_to_human,False,0.08779999999999999
TXN002478,retry_link,retry_link,True,0.0
TXN001839,discount_offer,discount_offer,True,0.0
TXN002241,escalate_to_human,retry_link,False,0.0955
TXN000324,retry_link,retry_link,True,0.0
TXN003794,escalate_to_human,discount_offer,False,0.03049999999999997
TXN003097,retry_link,retry_link,True,0.0
TXN002439,escalate_to_human,discount_offer,False,0.11040000000000003
TXN002581,retry_link,escalate_to_human,False,0.026900000000000035
TXN000910,escalate_to_human,discount_offer,False,0.22290000000000004
TXN002539,retry_link,retry_link,True,0.0
TXN003148,escalate_to_human,escalate_to_human,True,0.0
TXN002055,escalate_to_human,retry_link,False,0.08639999999999998
TXN002136,retry_link,discount_offer,False,0.0034999999999999476
TXN002273,escalate_to_human,retry_link,False,0.1869
TXN003382,escalate_to_human,escalate_to_human,True,0.0
TXN002623,escalate_to_human,discount_offer,False,0.08239999999999997
TXN001643,escalate_to_human,discount_offer,False,0.07230000000000003
TXN003724,retry_link,retry_link,True,0.0
TXN003586,escalate_to_human,escalate_to_human,True,0.0
TXN003291,escalate_to_human,retry_link,False,0.013499999999999956
TXN001840,retry_link,retry_link,True,0.0
TXN001746,escalate_to_human,escalate_to_human,True,0.0
TXN000782,escalate_to_human,escalate_to_human,True,0.0
TXN003745,discount_offer,discount_offer,True,0.0
TXN001888,discount_offer,discount_offer,True,0.0
TXN003538,escalate_to_human,retry_link,False,0.18299999999999994
TXN001851,escalate_to_human,discount_offer,False,0.06929999999999992
TXN003559,escalate_to_human,discount_offer,False,0.0014000000000000123
TXN003315,escalate_to_human,escalate_to_human,True,0.0
TXN003454,escalate_to_human,escalate_to_human,True,0.0
TXN002707,escalate_to_human,discount_offer,False,0.15080000000000002
TXN000879,escalate_to_human,reminder,False,0.14889999999999998
TXN001109,escalate_to_human,discount_offer,False,0.060899999999999954
TXN002924,escalate_to_human,retry_link,False,0.04610000000000003
TXN003901,escalate_to_human,discount_offer,False,0.1959
TXN002861,escalate_to_human,escalate_to_human,True,0.0
TXN002968,escalate_to_human,retry_link,False,0.25129999999999997
TXN001364,discount_offer,discount_offer,True,0.0
TXN001280,escalate_to_human,reminder,False,0.2148
TXN000614,escalate_to_human,retry_link,False,0.02090000000000003
TXN000581,escalate_to_human,discount_offer,False,0.1539
TXN002235,retry_link,retry_link,True,0.0
TXN002081,retry_link,reminder,False,0.16280000000000003
TXN001343,escalate_to_human,escalate_to_human,True,0.0
TXN001890,escalate_to_human,escalate_to_human,True,0.0
TXN002963,retry_link,escalate_to_human,False,0.04070000000000007
TXN001412,escalate_to_human,discount_offer,False,0.11920000000000001
TXN003247,escalate_to_human,reminder,False,0.005599999999999994
TXN002774,retry_link,reminder,False,0.19540000000000002
TXN001834,discount_offer,discount_offer,True,0.0
TXN000320,discount_offer,retry_link,False,0.034600000000000075
TXN000255,discount_offer,reminder,False,0.18179999999999996
TXN003587,discount_offer,discount_offer,True,0.0
TXN002911,escalate_to_human,retry_link,False,0.07749999999999999
TXN002585,escalate_to_human,escalate_to_human,True,0.0
TXN001178,escalate_to_human,escalate_to_human,True,0.0
TXN001866,escalate_to_human,discount_offer,False,0.05670000000000003
TXN000555,escalate_to_human,retry_link,False,0.023399999999999976
TXN003079,escalate_to_human,discount_offer,False,0.010099999999999998
TXN003793,escalate_to_human,discount_offer,False,0.0938
TXN000667,retry_link,retry_link,True,0.0
TXN002402,retry_link,retry_link,True,0.0
TXN003692,retry_link,retry_link,True,0.0
TXN003816,escalate_to_human,discount_offer,False,0.08199999999999996
TXN001819,discount_offer,escalate_to_human,False,0.033399999999999985
TXN000928,escalate_to_human,discount_offer,False,0.16100000000000003
TXN000570,escalate_to_human,retry_link,False,0.1197999999999999
TXN001511,escalate_to_human,retry_link,False,0.03649999999999998
TXN000549,escalate_to_human,retry_link,False,0.07180000000000003
TXN001507,escalate_to_human,escalate_to_human,True,0.0
TXN001309,escalate_to_human,discount_offer,False,0.03409999999999999
TXN003716,escalate_to_human,escalate_to_human,True,0.0
TXN001609,escalate_to_human,discount_offer,False,0.08609999999999995
TXN002572,discount_offer,discount_offer,True,0.0
TXN000606,discount_offer,discount_offer,True,0.0
TXN003484,retry_link,retry_link,True,0.0
TXN001991,discount_offer,discount_offer,True,0.0
TXN001087,discount_offer,discount_offer,True,0.0
TXN003615,discount_offer,escalate_to_human,False,0.19789999999999996
TXN002024,discount_offer,discount_offer,True,0.0
TXN003517,escalate_to_human,retry_link,False,0.06
TXN001124,escalate_to_human,discount_offer,False,0.07079999999999997
TXN003450,escalate_to_human,discount_offer,False,0.0028000000000000247
TXN000163,retry_link,retry_link,True,0.0
TXN000311,discount_offer,retry_link,False,0.04159999999999997
TXN003658,discount_offer,discount_offer,True,0.0
TXN000690,escalate_to_human,escalate_to_human,True,0.0
TXN000883,escalate_to_human,escalate_to_human,True,0.0
TXN002195,retry_link,discount_offer,False,0.024599999999999955
TXN003622,escalate_to_human,escalate_to_human,True,0.0
TXN002732,escalate_to_human,retry_link,False,0.015199999999999991
TXN003039,escalate_to_human,reminder,False,0.2793
TXN000251,discount_offer,discount_offer,True,0.0
TXN000921,escalate_to_human,reminder,False,0.27
TXN003292,escalate_to_human,discount_offer,False,0.18430000000000002
TXN000162,retry_link,discount_offer,False,0.0008000000000000229
TXN001459,retry_link,retry_link,True,0.0
TXN002728,discount_offer,escalate_to_human,False,0.2551
TXN002417,escalate_to_human,discount_offer,False,0.11900000000000002
TXN003036,escalate_to_human,escalate_to_human,True,0.0
TXN002742,escalate_to_human,escalate_to_human,True,0.0
TXN003715,escalate_to_human,discount_offer,False,0.17170000000000007
TXN002373,discount_offer,escalate_to_human,False,0.16390000000000005
